run,type,time_ns
8804,random,292836
8805,fixed,294450
8805,random,292779
8806,fixed,293030
8806,random,294563
8807,fixed,293441
8807,random,298568
8808,fixed,319797
8808,random,321420
8809,fixed,298118
8809,random,346992
8810,fixed,307962
8810,random,296372
8811,fixed,305359
8811,random,298489
8812,fixed,298164
8812,random,295474
8813,fixed,304659
8813,random,292903
8814,fixed,292988
8814,random,292924
8815,fixed,297841
8815,random,303238
8816,fixed,315381
8816,random,309481
8817,fixed,293010
8817,random,293795
8818,fixed,295093
8818,random,293109
8819,fixed,293079
8819,random,292766
8820,fixed,314015
8820,random,292772
8821,fixed,293068
8821,random,295514
8822,fixed,293514
8822,random,293366
8823,fixed,294601
8823,random,293620
8824,fixed,292437
8824,random,293061
8825,fixed,293653
8825,random,293124
8826,fixed,292953
8826,random,294070
8827,fixed,292601
8827,random,293126
8828,fixed,292730
8828,random,397824
8829,fixed,293047
8829,random,293297
8830,fixed,294076
8830,random,293514
8831,fixed,292779
8831,random,294558
8832,fixed,293267
8832,random,293051
8833,fixed,293011
8833,random,294327
8834,fixed,293519
8834,random,292641
8835,fixed,293930
8835,random,292791
8836,fixed,293354
8836,random,324424
8837,fixed,303931
8837,random,370656
8838,fixed,349238
8838,random,328413
8839,fixed,327761
8839,random,309872
8840,fixed,315430
8840,random,306452
8841,fixed,299696
8841,random,305318
8842,fixed,297376
8842,random,293277
8843,fixed,351590
8843,random,350019
8844,fixed,311506
8844,random,301509
8845,fixed,293058
8845,random,293217
8846,fixed,297790
8846,random,293830
8847,fixed,292446
8847,random,293031
8848,fixed,305839
8848,random,293556
8849,fixed,292872
8849,random,295279
8850,fixed,293224
8850,random,293027
8851,fixed,294644
8851,random,292525
8852,fixed,293289
8852,random,293171
8853,fixed,294248
8853,random,292429
8854,fixed,292886
8854,random,293992
8855,fixed,293419
8855,random,292923
8856,fixed,293180
8856,random,397125
8857,fixed,292572
8857,random,293101
8858,fixed,294256
8858,random,292954
8859,fixed,293622
8859,random,294343
8860,fixed,293200
8860,random,293374
8861,fixed,294259
8861,random,293455
8862,fixed,292981
8862,random,293427
8863,fixed,326147
8863,random,312258
8864,fixed,381113
8864,random,325869
8865,fixed,320902
8865,random,301740
8866,fixed,316453
8866,random,293354
8867,fixed,313379
8867,random,313548
8868,fixed,308122
8868,random,305356
8869,fixed,304760
8869,random,301508
8870,fixed,296222
8870,random,364369
8871,fixed,330483
8871,random,296355
8872,fixed,298339
8872,random,297524
8873,fixed,292726
8873,random,293050
8874,fixed,297729
8874,random,298148
8875,fixed,293119
8875,random,298637
8876,fixed,293128
8876,random,293330
8877,fixed,293226
8877,random,308684
8878,fixed,296365
8878,random,293071
8879,fixed,303557
8879,random,293234
8880,fixed,293116
8880,random,293167
8881,fixed,298237
8881,random,293231
8882,fixed,293608
8882,random,296538
8883,fixed,293104
8883,random,293153
8884,fixed,296143
8884,random,293528
8885,fixed,293074
8885,random,293332
8886,fixed,296922
8886,random,293345
8887,fixed,293200
8887,random,296539
8888,fixed,293043
8888,random,293430
8889,fixed,292918
8889,random,295679
8890,fixed,293241
8890,random,292881
8891,fixed,315136
8891,random,304912
8892,fixed,345007
8892,random,377679
8893,fixed,314855
8893,random,315372
8894,fixed,298613
8894,random,293026
8895,fixed,293612
8895,random,302572
8896,fixed,295585
8896,random,293512
8897,fixed,293925
8897,random,304087
8898,fixed,344694
8898,random,336260
8899,fixed,318449
8899,random,303890
8900,fixed,293493
8900,random,297991
8901,fixed,293253
8901,random,293159
8902,fixed,298284
8902,random,293028
8903,fixed,293085
8903,random,293696
8904,fixed,306300
8904,random,293157
8905,fixed,293075
8905,random,297534
8906,fixed,293708
8906,random,306278
8907,fixed,318810
8907,random,293294
8908,fixed,293000
8908,random,293400
8909,fixed,296371
8909,random,293034
8910,fixed,292700
8910,random,294731
8911,fixed,292983
8911,random,293603
8912,fixed,292912
8912,random,293565
8913,fixed,292785
8913,random,292775
8914,fixed,293950
8914,random,292767
8915,fixed,293215
8915,random,294664
8916,fixed,293417
8916,random,293224
8917,fixed,293106
8917,random,301662
8918,fixed,317731
8918,random,329518
8919,fixed,403709
8919,random,314854
8920,fixed,324324
8920,random,298832
8921,fixed,295833
8921,random,307453
8922,fixed,321592
8922,random,312736
8923,fixed,297155
8923,random,306073
8924,fixed,292222
8924,random,292601
8925,fixed,292861
8925,random,332975
8926,fixed,352186
8926,random,308436
8927,fixed,297378
8927,random,293414
8928,fixed,293056
8928,random,297478
8929,fixed,293165
8929,random,293321
8930,fixed,292805
8930,random,296307
8931,fixed,293132
8931,random,292941
8932,fixed,299438
8932,random,300680
8933,fixed,293454
8933,random,295013
8934,fixed,293248
8934,random,293565
8935,fixed,293597
8935,random,295652
8936,fixed,293288
8936,random,292360
8937,fixed,293950
8937,random,293675
8938,fixed,293301
8938,random,399605
8939,fixed,293094
8939,random,293151
8940,fixed,292814
8940,random,294338
8941,fixed,292851
8941,random,293335
8942,fixed,294364
8942,random,292956
8943,fixed,293359
8943,random,294234
8944,fixed,292840
8944,random,293241
8945,fixed,293002
8945,random,294215
8946,fixed,327064
8946,random,306667
8947,fixed,312753
8947,random,314595
8948,fixed,300765
8948,random,300951
8949,fixed,312736
8949,random,292764
8950,fixed,303489
8950,random,300481
8951,fixed,292802
8951,random,293070
8952,fixed,297222
8952,random,292535
8953,fixed,323972
8953,random,348917
8954,fixed,307642
8954,random,292955
8955,fixed,301282
8955,random,298400
8956,fixed,293524
8956,random,293074
8957,fixed,297576
8957,random,293091
8958,fixed,293406
8958,random,296526
8959,fixed,293419
8959,random,293063
8960,fixed,294392
8960,random,292466
8961,fixed,293272
8961,random,292744
8962,fixed,294778
8962,random,292655
8963,fixed,293092
8963,random,294267
8964,fixed,293299
8964,random,293394
8965,fixed,293470
8965,random,295079
8966,fixed,293117
8966,random,293313
8967,fixed,399532
8967,random,292509
8968,fixed,293163
8968,random,294468
8969,fixed,293022
8969,random,292888
8970,fixed,292906
8970,random,293083
8971,fixed,292966
8971,random,293421
8972,fixed,294531
8972,random,292932
8973,fixed,293436
8973,random,294225
8974,fixed,292656
8974,random,318880
8975,fixed,293311
8975,random,358700
8976,fixed,360961
8976,random,352462
8977,fixed,315866
8977,random,303833
8978,fixed,300168
8978,random,305972
8979,fixed,296883
8979,random,293409
8980,fixed,295938
8980,random,322478
8981,fixed,353677
8981,random,325107
8982,fixed,301616
8982,random,293212
8983,fixed,298112
8983,random,293039
8984,fixed,293076
8984,random,292688
8985,fixed,296648
8985,random,293388
8986,fixed,293092
8986,random,296105
8987,fixed,293377
8987,random,293380
8988,fixed,293546
8988,random,293136
8989,fixed,293602
8989,random,292727
8990,fixed,293613
8990,random,291858
8991,fixed,291895
8991,random,293791
8992,fixed,292279
8992,random,293610
8993,fixed,292729
8993,random,401912
8994,fixed,293291
8994,random,293100
8995,fixed,294360
8995,random,292803
8996,fixed,293203
8996,random,294259
8997,fixed,293153
8997,random,293354
8998,fixed,292814
8998,random,294751
8999,fixed,293266
8999,random,292857
9000,fixed,294605
9000,random,292890
9001,fixed,320300
9001,random,298218
9002,fixed,365209
9002,random,351399
9003,fixed,324023
9003,random,294802
9004,fixed,309075
9004,random,298815
9005,fixed,292752
9005,random,293350
9006,fixed,292848
9006,random,296458
9007,fixed,293267
9007,random,292977
9008,fixed,330112
9008,random,358099
9009,fixed,308025
9009,random,318201
9010,fixed,315785
9010,random,301029
9011,fixed,306361
9011,random,300186
9012,fixed,298642
9012,random,293370
9013,fixed,303977
9013,random,293020
9014,fixed,293507
9014,random,296902
9015,fixed,293457
9015,random,292970
9016,fixed,293597
9016,random,294391
9017,fixed,292790
9017,random,293106
9018,fixed,294520
9018,random,293170
9019,fixed,293260
9019,random,294600
9020,fixed,293005
9020,random,292845
9021,fixed,293441
9021,random,397355
9022,fixed,293212
9022,random,293045
9023,fixed,294139
9023,random,293276
9024,fixed,292841
9024,random,294148
9025,fixed,293405
9025,random,293191
9026,fixed,293238
9026,random,294315
9027,fixed,293104
9027,random,292654
9028,fixed,294406
9028,random,292984
9029,fixed,292978
9029,random,328088
9030,fixed,323087
9030,random,401302
9031,fixed,338967
9031,random,317491
9032,fixed,313890
9032,random,313989
9033,fixed,308382
9033,random,302078
9034,fixed,301624
9034,random,293390
9035,fixed,292910
9035,random,355105
9036,fixed,334455
9036,random,293247
9037,fixed,293246
9037,random,296844
9038,fixed,292661
9038,random,293442
9039,fixed,303819
9039,random,293232
9040,fixed,293152
9040,random,293860
9041,fixed,311110
9041,random,293195
9042,fixed,293051
9042,random,296190
9043,fixed,293242
9043,random,293879
9044,fixed,296752
9044,random,292722
9045,fixed,293676
9045,random,293033
9046,fixed,294333
9046,random,293194
9047,fixed,292704
9047,random,294072
9048,fixed,292999
9048,random,293506
9049,fixed,293272
9049,random,397982
9050,fixed,292945
9050,random,292974
9051,fixed,293597
9051,random,293168
9052,fixed,292620
9052,random,294115
9053,fixed,293374
9053,random,293377
9054,fixed,294419
9054,random,292816
9055,fixed,292913
9055,random,293379
9056,fixed,332710
9056,random,318409
9057,fixed,298679
9057,random,327668
9058,fixed,305312
9058,random,304570
9059,fixed,308041
9059,random,292868
9060,fixed,292939
9060,random,292502
9061,fixed,297550
9061,random,293596
9062,fixed,293107
9062,random,304892
9063,fixed,331511
9063,random,353815
9064,fixed,301668
9064,random,293178
9065,fixed,292939
9065,random,297531
9066,fixed,293234
9066,random,293066
9067,fixed,293102
9067,random,303618
9068,fixed,292854
9068,random,293270
9069,fixed,296298
9069,random,293596
9070,fixed,292688
9070,random,293356
9071,fixed,294239
9071,random,292520
9072,fixed,293373
9072,random,294270
9073,fixed,292908
9073,random,293302
9074,fixed,294099
9074,random,293128
9075,fixed,292336
9075,random,293423
9076,fixed,397753
9076,random,292902
9077,fixed,292975
9077,random,294582
9078,fixed,293005
9078,random,293128
9079,fixed,294246
9079,random,292757
9080,fixed,292793
9080,random,292388
9081,fixed,294139
9081,random,293263
9082,fixed,293052
9082,random,294693
9083,fixed,293295
9083,random,293321
9084,fixed,294245
9084,random,320590
9085,fixed,309101
9085,random,385851
9086,fixed,327051
9086,random,362526
9087,fixed,320709
9087,random,307788
9088,fixed,303874
9088,random,299666
9089,fixed,297487
9089,random,293252
9090,fixed,293191
9090,random,332982
9091,fixed,348718
9091,random,321125
9092,fixed,312205
9092,random,298672
9093,fixed,292982
9093,random,297595
9094,fixed,293038
9094,random,292826
9095,fixed,293011
9095,random,303932
9096,fixed,293461
9096,random,292833
9097,fixed,294869
9097,random,293419
9098,fixed,293087
9098,random,294782
9099,fixed,292655
9099,random,291970
9100,fixed,292993
9100,random,294435
9101,fixed,293116
9101,random,293173
9102,fixed,294127
9102,random,292919
9103,fixed,292743
9103,random,293140
9104,fixed,399060
9104,random,293031
9105,fixed,293121
9105,random,294201
9106,fixed,292903
9106,random,293397
9107,fixed,294143
9107,random,292626
9108,fixed,293016
9108,random,304494
9109,fixed,292824
9109,random,293365
9110,fixed,292449
9110,random,307124
9111,fixed,307755
9111,random,316610
9112,fixed,310456
9112,random,323203
9113,fixed,309544
9113,random,299703
9114,fixed,309322
9114,random,313658
9115,fixed,312927
9115,random,307928
9116,fixed,308569
9116,random,302394
9117,fixed,312812
9117,random,299355
9118,fixed,342511
9118,random,344400
9119,fixed,295013
9119,random,292762
9120,fixed,297754
9120,random,292590
9121,fixed,293012
9121,random,297812
9122,fixed,292991
9122,random,293216
9123,fixed,292811
9123,random,299238
9124,fixed,333905
9124,random,301418
9125,fixed,301014
9125,random,300246
9126,fixed,291909
9126,random,296387
9127,fixed,293032
9127,random,293269
9128,fixed,293073
9128,random,294708
9129,fixed,293344
9129,random,293234
9130,fixed,294305
9130,random,293454
9131,fixed,293217
9131,random,293715
9132,fixed,398894
9132,random,293348
9133,fixed,293382
9133,random,293895
9134,fixed,293116
9134,random,293238
9135,fixed,294077
9135,random,293154
9136,fixed,293092
9136,random,295178
9137,fixed,292383
9137,random,292805
9138,fixed,292687
9138,random,294210
9139,fixed,337935
9139,random,385868
9140,fixed,381575
9140,random,380141
9141,fixed,384562
9141,random,401237
9142,fixed,398628
9142,random,409340
9143,fixed,405141
9143,random,412077
9144,fixed,407484
9144,random,406942
9145,fixed,415900
9145,random,408996
9146,fixed,351723
9146,random,430975
9147,fixed,450786
9147,random,412227
9148,fixed,292933
9148,random,293261
9149,fixed,312598
9149,random,292144
9150,fixed,292539
9150,random,296903
9151,fixed,293165
9151,random,293623
9152,fixed,294228
9152,random,293020
9153,fixed,292879
9153,random,293029
9154,fixed,295021
9154,random,293115
9155,fixed,293553
9155,random,401372
9156,fixed,292510
9156,random,292824
9157,fixed,296031
9157,random,292099
9158,fixed,292914
9158,random,292638
9159,fixed,294156
9159,random,293438
9160,fixed,293037
9160,random,294710
9161,fixed,293357
9161,random,293336
9162,fixed,294389
9162,random,292901
9163,fixed,345092
9163,random,386276
9164,fixed,391036
9164,random,393566
9165,fixed,397767
9165,random,392527
9166,fixed,409941
9166,random,402949
9167,fixed,405916
9167,random,409595
9168,fixed,423126
9168,random,412144
9169,fixed,377771
9169,random,384130
9170,fixed,451145
9170,random,449146
9171,fixed,375636
9171,random,292886
9172,fixed,293305
9172,random,304201
9173,fixed,299828
9173,random,293756
9174,fixed,293482
9174,random,297173
9175,fixed,293164
9175,random,292618
9176,fixed,294982
9176,random,292984
9177,fixed,293106
9177,random,294105
9178,fixed,292632
9178,random,293480
9179,fixed,292839
9179,random,294187
9180,fixed,292878
9180,random,292624
9181,fixed,398351
9181,random,293711
9182,fixed,293130
9182,random,295277
9183,fixed,293122
9183,random,293303
9184,fixed,292747
9184,random,293893
9185,fixed,292995
9185,random,292762
9186,fixed,294614
9186,random,292719
9187,fixed,292169
9187,random,297635
9188,fixed,297145
9188,random,295830
9189,fixed,377665
9189,random,367345
9190,fixed,386521
9190,random,399752
9191,fixed,392795
9191,random,392665
9192,fixed,389283
9192,random,381007
9193,fixed,401483
9193,random,374617
9194,fixed,390529
9194,random,412655
9195,fixed,383376
9195,random,393499
9196,fixed,397926
9196,random,342087
9197,fixed,425289
9197,random,445297
9198,fixed,416181
9198,random,350548
9199,fixed,292453
9199,random,298002
9200,fixed,293891
9200,random,293710
9201,fixed,293786
9201,random,297422
9202,fixed,292139
9202,random,292772
9203,fixed,295868
9203,random,293580
9204,fixed,293118
9204,random,293393
9205,fixed,296109
9205,random,292447
9206,fixed,292427
9206,random,417011
9207,fixed,293129
9207,random,293014
9208,fixed,300868
9208,random,292787
9209,fixed,305520
9209,random,313529
9210,fixed,300218
9210,random,292971
9211,fixed,292914
9211,random,296892
9212,fixed,293804
9212,random,314564
9213,fixed,297464
9213,random,301692
9214,fixed,356654
9214,random,384325
9215,fixed,355397
9215,random,390730
9216,fixed,339346
9216,random,293157
9217,fixed,301443
9217,random,305386
9218,fixed,293143
9218,random,298481
9219,fixed,299493
9219,random,361046
9220,fixed,340320
9220,random,358269
9221,fixed,322535
9221,random,326044
9222,fixed,315670
9222,random,293188
9223,fixed,293228
9223,random,299168
9224,fixed,293738
9224,random,292698
9225,fixed,293795
9225,random,294740
9226,fixed,292411
9226,random,292484
9227,fixed,294265
9227,random,292684
9228,fixed,293256
9228,random,292926
9229,fixed,294591
9229,random,293160
9230,fixed,293297
9230,random,293913
9231,fixed,295700
9231,random,309561
9232,fixed,302922
9232,random,293246
9233,fixed,293283
9233,random,292899
9234,fixed,296149
9234,random,293574
9235,fixed,293494
9235,random,294488
9236,fixed,293430
9236,random,293325
9237,fixed,293381
9237,random,294439
9238,fixed,292848
9238,random,293311
9239,fixed,294053
9239,random,293464
9240,fixed,292885
9240,random,357988
9241,fixed,382693
9241,random,387389
9242,fixed,398222
9242,random,371710
9243,fixed,382868
9243,random,373560
