run,type,time_ns
42266,random,312377
42267,fixed,294855
42267,random,299328
42268,fixed,297869
42268,random,295172
42269,fixed,301207
42269,random,301579
42270,fixed,295127
42270,random,295191
42271,fixed,299216
42271,random,295503
42272,fixed,294845
42272,random,299334
42273,fixed,294239
42273,random,295198
42274,fixed,294923
42274,random,296445
42275,fixed,294742
42275,random,295022
42276,fixed,316714
42276,random,310682
42277,fixed,313580
42277,random,299293
42278,fixed,295178
42278,random,295426
42279,fixed,301675
42279,random,295324
42280,fixed,319273
42280,random,309865
42281,fixed,311730
42281,random,300286
42282,fixed,294707
42282,random,299476
42283,fixed,298181
42283,random,295268
42284,fixed,389391
42284,random,449037
42285,fixed,439854
42285,random,435918
42286,fixed,397963
42286,random,390692
42287,fixed,444563
42287,random,305948
42288,fixed,338837
42288,random,296777
42289,fixed,314777
42289,random,350213
42290,fixed,317881
42290,random,357602
42291,fixed,440099
42291,random,439498
42292,fixed,451812
42292,random,457666
42293,fixed,467944
42293,random,458154
42294,fixed,462210
42294,random,456083
42295,fixed,464873
42295,random,497895
42296,fixed,517260
42296,random,446187
42297,fixed,382042
42297,random,439142
42298,fixed,367186
42298,random,359354
42299,fixed,376431
42299,random,373085
42300,fixed,306956
42300,random,294891
42301,fixed,295218
42301,random,298296
42302,fixed,295099
42302,random,295117
42303,fixed,294860
42303,random,319584
42304,fixed,303829
42304,random,306320
42305,fixed,324755
42305,random,361492
42306,fixed,296398
42306,random,300682
42307,fixed,295083
42307,random,295083
42308,fixed,298244
42308,random,318424
42309,fixed,294803
42309,random,294995
42310,fixed,298409
42310,random,294758
42311,fixed,294386
42311,random,298342
42312,fixed,331429
42312,random,309839
42313,fixed,334290
42313,random,387350
42314,fixed,367731
42314,random,339347
42315,fixed,320367
42315,random,310046
42316,fixed,337177
42316,random,318174
42317,fixed,297909
42317,random,300074
42318,fixed,297841
42318,random,294716
42319,fixed,294725
42319,random,307408
42320,fixed,294673
42320,random,295183
42321,fixed,298667
42321,random,295111
42322,fixed,294955
42322,random,296642
42323,fixed,294413
42323,random,294750
42324,fixed,294699
42324,random,295825
42325,fixed,294519
42325,random,294719
42326,fixed,404948
42326,random,312380
42327,fixed,307853
42327,random,310132
42328,fixed,294829
42328,random,294168
42329,fixed,300094
42329,random,295507
42330,fixed,294398
42330,random,294592
42331,fixed,297403
42331,random,295037
42332,fixed,294796
42332,random,298901
42333,fixed,294609
42333,random,295628
42334,fixed,297470
42334,random,294878
42335,fixed,294743
42335,random,310684
42336,fixed,301004
42336,random,295476
42337,fixed,294843
42337,random,298836
42338,fixed,308805
42338,random,310385
42339,fixed,306293
42339,random,295011
42340,fixed,375487
42340,random,414100
42341,fixed,331598
42341,random,299760
42342,fixed,348761
42342,random,311413
42343,fixed,321794
42343,random,304139
42344,fixed,298148
42344,random,295390
42345,fixed,294890
42345,random,299633
42346,fixed,294823
42346,random,295118
42347,fixed,317206
42347,random,295492
42348,fixed,295159
42348,random,316855
42349,fixed,309737
42349,random,310625
42350,fixed,304279
42350,random,300348
42351,fixed,295077
42351,random,298382
42352,fixed,306139
42352,random,295318
42353,fixed,295210
42353,random,299217
42354,fixed,294425
42354,random,295595
42355,fixed,294824
42355,random,296128
42356,fixed,294986
42356,random,294850
42357,fixed,295952
42357,random,294918
42358,fixed,294551
42358,random,295765
42359,fixed,295043
42359,random,294855
42360,fixed,301123
42360,random,313541
42361,fixed,312308
42361,random,295388
42362,fixed,299059
42362,random,294388
42363,fixed,310335
42363,random,298973
42364,fixed,295053
42364,random,297353
42365,fixed,294648
42365,random,297275
42366,fixed,294313
42366,random,294942
42367,fixed,297432
42367,random,295754
42368,fixed,351496
42368,random,407604
42369,fixed,339442
42369,random,296163
42370,fixed,342480
42370,random,315075
42371,fixed,328757
42371,random,317929
42372,fixed,312628
42372,random,295248
42373,fixed,298494
42373,random,294430
42374,fixed,297675
42374,random,295085
42375,fixed,307668
42375,random,298152
42376,fixed,295325
42376,random,297690
42377,fixed,293978
42377,random,294946
42378,fixed,294717
42378,random,298940
42379,fixed,294414
42379,random,294826
42380,fixed,305374
42380,random,294999
42381,fixed,294688
42381,random,297817
42382,fixed,294827
42382,random,304134
42383,fixed,310125
42383,random,302558
42384,fixed,294631
42384,random,295082
42385,fixed,297914
42385,random,295107
42386,fixed,294573
42386,random,297074
42387,fixed,294659
42387,random,295113
42388,fixed,295093
42388,random,299526
42389,fixed,294704
42389,random,294416
42390,fixed,306037
42390,random,301651
42391,fixed,294890
42391,random,298616
42392,fixed,294249
42392,random,295116
42393,fixed,294752
42393,random,297746
42394,fixed,304808
42394,random,383901
42395,fixed,408598
42395,random,317154
42396,fixed,295882
42396,random,337682
42397,fixed,338420
42397,random,310209
42398,fixed,301448
42398,random,295130
42399,fixed,294510
42399,random,300633
42400,fixed,294517
42400,random,295337
42401,fixed,299327
42401,random,303464
42402,fixed,295017
42402,random,294670
42403,fixed,298138
42403,random,294947
42404,fixed,295159
42404,random,299636
42405,fixed,309923
42405,random,309035
42406,fixed,305758
42406,random,295536
42407,fixed,294783
42407,random,295698
42408,fixed,305054
42408,random,295051
42409,fixed,294659
42409,random,298431
42410,fixed,294703
42410,random,295302
42411,fixed,294545
42411,random,297701
42412,fixed,294530
42412,random,295300
42413,fixed,297026
42413,random,294961
42414,fixed,294881
42414,random,297457
42415,fixed,294888
42415,random,295441
42416,fixed,294601
42416,random,308017
42417,fixed,310789
42417,random,317295
42418,fixed,320686
42418,random,295882
42419,fixed,294609
42419,random,300522
42420,fixed,294611
42420,random,294896
42421,fixed,294934
42421,random,299256
42422,fixed,294518
42422,random,387728
42423,fixed,408916
42423,random,310321
42424,fixed,301248
42424,random,349891
42425,fixed,302910
42425,random,300016
42426,fixed,300579
42426,random,295030
42427,fixed,294827
42427,random,316397
42428,fixed,308278
42428,random,315944
42429,fixed,377191
42429,random,303958
42430,fixed,295071
42430,random,299563
42431,fixed,295004
42431,random,295392
42432,fixed,295297
42432,random,298913
42433,fixed,294502
42433,random,294307
42434,fixed,409292
42434,random,295231
42435,fixed,295195
42435,random,297289
42436,fixed,295119
42436,random,303102
42437,fixed,305160
42437,random,296320
42438,fixed,294484
42438,random,308043
42439,fixed,313494
42439,random,317268
42440,fixed,340705
42440,random,301152
42441,fixed,294877
42441,random,295434
42442,fixed,298212
42442,random,295374
42443,fixed,294790
42443,random,295739
42444,fixed,298083
42444,random,310506
42445,fixed,297367
42445,random,298904
42446,fixed,294839
42446,random,294622
42447,fixed,298009
42447,random,294846
42448,fixed,294504
42448,random,361356
42449,fixed,411423
42449,random,343046
42450,fixed,315249
42450,random,350170
42451,fixed,331203
42451,random,325450
42452,fixed,300372
42452,random,295588
42453,fixed,294639
42453,random,313294
42454,fixed,295141
42454,random,294758
42455,fixed,307762
42455,random,294863
42456,fixed,294813
42456,random,298077
42457,fixed,294986
42457,random,294837
42458,fixed,294629
42458,random,298019
42459,fixed,295129
42459,random,294405
42460,fixed,296413
42460,random,303947
42461,fixed,305829
42461,random,314750
42462,fixed,316217
42462,random,304470
42463,fixed,295367
42463,random,298548
42464,fixed,298130
42464,random,295668
42465,fixed,296912
42465,random,297299
42466,fixed,295114
42466,random,298186
42467,fixed,295142
42467,random,294693
42468,fixed,294576
42468,random,298064
42469,fixed,294932
42469,random,294700
42470,fixed,297415
42470,random,294690
42471,fixed,294974
42471,random,297647
42472,fixed,312562
42472,random,307880
42473,fixed,319193
42473,random,310486
42474,fixed,294989
42474,random,294933
42475,fixed,300592
42475,random,295315
42476,fixed,298292
42476,random,412133
42477,fixed,386261
42477,random,296210
42478,fixed,321350
42478,random,335201
42479,fixed,296583
42479,random,306148
42480,fixed,294974
42480,random,295127
42481,fixed,299087
42481,random,295215
42482,fixed,294922
42482,random,294736
42483,fixed,325565
42483,random,307893
42484,fixed,304953
42484,random,298493
42485,fixed,294971
42485,random,294992
42486,fixed,297683
42486,random,294984
42487,fixed,294438
42487,random,294589
42488,fixed,297341
42488,random,294677
42489,fixed,295272
42489,random,305942
42490,fixed,294643
42490,random,294374
42491,fixed,295889
42491,random,294928
42492,fixed,294915
42492,random,294721
42493,fixed,295771
42493,random,294734
42494,fixed,294708
42494,random,296736
42495,fixed,294690
42495,random,294756
42496,fixed,294576
42496,random,296129
42497,fixed,295207
42497,random,294777
42498,fixed,295686
42498,random,294535
42499,fixed,294432
42499,random,316477
42500,fixed,295507
42500,random,294772
42501,fixed,294255
42501,random,297281
42502,fixed,294478
42502,random,294406
42503,fixed,360756
42503,random,408339
42504,fixed,321519
42504,random,306989
42505,fixed,339515
42505,random,326908
42506,fixed,310607
42506,random,295623
42507,fixed,294727
42507,random,298607
42508,fixed,294638
42508,random,294390
42509,fixed,294440
42509,random,307783
42510,fixed,295333
42510,random,295404
42511,fixed,298808
42511,random,295091
42512,fixed,294502
42512,random,296615
42513,fixed,294711
42513,random,295061
42514,fixed,294436
42514,random,295811
42515,fixed,294527
42515,random,295276
42516,fixed,402552
42516,random,294425
42517,fixed,294668
42517,random,296486
42518,fixed,295283
42518,random,294862
42519,fixed,295116
42519,random,295791
42520,fixed,295080
42520,random,294562
42521,fixed,296039
42521,random,294363
42522,fixed,294791
42522,random,296157
42523,fixed,294269
42523,random,293761
42524,fixed,294651
42524,random,295672
42525,fixed,294954
42525,random,294987
42526,fixed,295866
42526,random,294660
42527,fixed,308494
42527,random,298961
42528,fixed,294686
42528,random,294943
42529,fixed,294634
42529,random,297477
42530,fixed,294582
42530,random,293653
42531,fixed,312000
42531,random,301229
42532,fixed,316595
42532,random,303200
42533,fixed,336274
42533,random,324896
42534,fixed,314902
42534,random,295379
42535,fixed,294599
42535,random,295044
42536,fixed,297685
42536,random,295092
42537,fixed,294892
42537,random,302415
42538,fixed,301028
42538,random,295201
42539,fixed,294822
42539,random,298099
42540,fixed,294294
42540,random,294818
42541,fixed,295476
42541,random,294706
42542,fixed,294631
42542,random,296382
42543,fixed,294094
42543,random,295084
42544,fixed,294357
42544,random,398806
42545,fixed,294803
42545,random,294832
42546,fixed,295593
42546,random,295345
42547,fixed,294530
42547,random,296093
42548,fixed,294775
42548,random,294950
42549,fixed,295342
42549,random,295427
42550,fixed,294516
42550,random,294470
42551,fixed,295681
42551,random,295347
42552,fixed,294835
42552,random,297376
42553,fixed,294457
42553,random,294711
42554,fixed,294625
42554,random,310548
42555,fixed,295244
42555,random,294839
42556,fixed,297914
42556,random,294899
42557,fixed,294940
42557,random,297487
42558,fixed,294683
42558,random,294831
42559,fixed,294683
42559,random,394733
42560,fixed,407801
42560,random,322825
42561,fixed,309670
42561,random,330870
42562,fixed,330975
42562,random,296177
42563,fixed,294661
42563,random,295351
42564,fixed,299164
42564,random,295720
42565,fixed,294246
42565,random,301860
42566,fixed,301141
42566,random,294631
42567,fixed,294626
42567,random,300706
42568,fixed,295197
42568,random,294743
42569,fixed,298668
42569,random,294789
42570,fixed,294723
42570,random,297252
42571,fixed,294553
42571,random,295644
42572,fixed,294595
42572,random,305134
42573,fixed,294844
42573,random,295101
42574,fixed,296805
42574,random,294375
42575,fixed,294316
42575,random,297772
42576,fixed,294851
42576,random,294468
42577,fixed,294767
42577,random,298190
42578,fixed,294371
42578,random,295194
42579,fixed,297024
42579,random,295107
42580,fixed,294671
42580,random,298057
42581,fixed,294225
42581,random,294937
42582,fixed,305563
42582,random,302215
42583,fixed,294993
42583,random,295278
42584,fixed,297495
42584,random,295747
42585,fixed,294955
42585,random,294969
42586,fixed,320086
42586,random,412563
42587,fixed,346083
42587,random,298951
42588,fixed,331847
42588,random,308154
42589,fixed,307632
42589,random,295141
42590,fixed,294836
42590,random,298524
42591,fixed,294903
42591,random,294454
42592,fixed,301257
42592,random,301366
42593,fixed,294391
42593,random,294742
42594,fixed,299092
42594,random,294737
42595,fixed,295263
42595,random,298743
42596,fixed,294973
42596,random,294413
42597,fixed,296634
42597,random,294716
42598,fixed,294279
42598,random,295100
42599,fixed,403745
42599,random,294744
42600,fixed,294288
42600,random,298149
42601,fixed,295071
42601,random,302436
42602,fixed,302360
42602,random,295043
42603,fixed,294398
42603,random,297871
42604,fixed,294501
42604,random,294972
42605,fixed,294090
42605,random,296362
42606,fixed,294330
42606,random,295138
42607,fixed,295900
42607,random,295292
42608,fixed,294653
42608,random,295157
42609,fixed,295846
42609,random,298183
42610,fixed,299539
42610,random,299924
42611,fixed,294676
42611,random,295134
42612,fixed,297052
42612,random,295472
42613,fixed,294538
42613,random,295444
42614,fixed,303479
42614,random,382723
42615,fixed,393360
42615,random,296664
42616,fixed,329839
42616,random,315488
42617,fixed,327848
42617,random,295420
42618,fixed,295056
42618,random,300320
42619,fixed,294916
42619,random,294270
42620,fixed,301259
42620,random,301144
42621,fixed,294837
42621,random,294938
42622,fixed,298301
42622,random,295513
42623,fixed,294070
42623,random,296374
42624,fixed,294656
42624,random,295249
42625,fixed,296226
42625,random,294257
42626,fixed,294784
42626,random,294952
42627,fixed,399815
42627,random,295294
42628,fixed,294603
42628,random,296574
42629,fixed,294852
42629,random,294899
42630,fixed,295875
42630,random,294633
42631,fixed,294115
42631,random,295521
42632,fixed,295893
42632,random,294919
42633,fixed,293668
42633,random,296060
42634,fixed,293929
42634,random,294601
42635,fixed,295875
42635,random,294691
42636,fixed,294340
42636,random,294904
42637,fixed,307684
42637,random,299840
42638,fixed,294499
42638,random,299283
42639,fixed,294794
42639,random,295168
42640,fixed,297046
42640,random,303741
42641,fixed,415799
42641,random,357831
42642,fixed,295844
42642,random,330346
42643,fixed,319418
42643,random,323294
42644,fixed,295439
42644,random,294974
42645,fixed,299364
42645,random,295114
42646,fixed,294884
42646,random,306636
42647,fixed,296643
42647,random,295346
42648,fixed,297419
42648,random,295063
42649,fixed,294771
42649,random,295298
42650,fixed,295768
42650,random,294790
42651,fixed,295294
42651,random,296060
42652,fixed,294560
42652,random,295359
42653,fixed,294372
42653,random,313646
42654,fixed,306607
42654,random,299532
42655,fixed,297981
42655,random,295399
42656,fixed,294718
42656,random,304566
42657,fixed,296128
42657,random,294050
42658,fixed,294986
42658,random,298072
42659,fixed,294668
42659,random,295466
42660,fixed,297882
42660,random,294855
42661,fixed,294357
42661,random,297473
42662,fixed,294852
42662,random,295435
42663,fixed,294106
42663,random,297903
42664,fixed,294362
42664,random,306385
42665,fixed,320435
42665,random,309434
42666,fixed,299261
42666,random,297398
42667,fixed,294409
42667,random,294215
42668,fixed,294238
42668,random,297964
42669,fixed,348133
42669,random,409318
42670,fixed,319686
42670,random,302976
42671,fixed,330799
42671,random,332955
42672,fixed,300900
42672,random,295121
42673,fixed,298499
42673,random,294561
42674,fixed,294558
42674,random,299313
42675,fixed,294899
42675,random,294594
42676,fixed,310501
42676,random,318514
42677,fixed,298666
42677,random,294964
42678,fixed,306509
42678,random,295121
42679,fixed,294925
42679,random,299211
42680,fixed,294772
42680,random,294177
42681,fixed,294580
42681,random,306458
42682,fixed,294259
42682,random,294629
42683,fixed,296421
42683,random,295526
42684,fixed,294857
42684,random,296257
42685,fixed,295134
42685,random,294972
42686,fixed,294431
42686,random,296154
42687,fixed,294725
42687,random,304178
42688,fixed,311556
42688,random,301362
42689,fixed,294560
42689,random,298600
42690,fixed,294495
42690,random,294779
42691,fixed,294044
42691,random,297420
42692,fixed,304877
42692,random,298383
42693,fixed,298661
42693,random,294436
42694,fixed,294298
42694,random,298144
42695,fixed,293879
42695,random,294909
42696,fixed,294730
42696,random,298201
42697,fixed,302094
42697,random,413708
42698,fixed,363228
42698,random,304633
42699,fixed,328287
42699,random,331853
42700,fixed,301420
42700,random,294603
42701,fixed,299030
42701,random,294906
42702,fixed,295316
42702,random,298358
42703,fixed,295021
42703,random,294819
42704,fixed,294940
42704,random,306948
42705,fixed,295000
42705,random,295131
42706,fixed,297398
42706,random,294621
42707,fixed,294568
42707,random,297943
42708,fixed,295011
42708,random,294917
42709,fixed,294842
42709,random,403665
42710,fixed,301568
42710,random,310652
42711,fixed,306168
42711,random,294971
42712,fixed,294792
42712,random,297154
42713,fixed,294474
42713,random,294990
42714,fixed,294777
42714,random,297558
42715,fixed,294305
42715,random,295650
42716,fixed,296166
42716,random,296070
42717,fixed,294465
42717,random,298224
42718,fixed,294745
42718,random,294959
42719,fixed,295040
42719,random,311808
42720,fixed,295377
42720,random,297032
42721,fixed,298339
42721,random,308075
42722,fixed,307279
42722,random,300455
42723,fixed,294523
42723,random,330003
42724,fixed,411669
42724,random,336573
42725,fixed,295494
42725,random,338217
42726,fixed,323225
42726,random,311026
42727,fixed,301779
42727,random,297208
42728,fixed,295285
42728,random,294964
42729,fixed,298836
42729,random,295454
42730,fixed,294391
42730,random,302805
42731,fixed,300237
42731,random,294894
42732,fixed,294586
42732,random,314133
42733,fixed,308877
42733,random,300967
42734,fixed,298272
42734,random,295277
42735,fixed,294439
42735,random,298497
42736,fixed,295353
42736,random,296005
42737,fixed,295053
42737,random,305155
42738,fixed,294552
42738,random,294862
42739,fixed,296943
42739,random,295179
42740,fixed,294404
42740,random,298398
42741,fixed,294738
42741,random,295177
42742,fixed,294650
42742,random,297603
42743,fixed,294855
42743,random,294511
42744,fixed,302127
42744,random,310161
42745,fixed,304671
42745,random,300268
42746,fixed,294551
42746,random,295172
42747,fixed,307571
42747,random,299559
42748,fixed,295009
42748,random,294946
42749,fixed,297346
42749,random,294984
42750,fixed,294645
42750,random,297276
42751,fixed,294090
42751,random,300668
42752,fixed,403534
42752,random,373359
42753,fixed,296296
42753,random,328108
42754,fixed,342297
42754,random,322500
42755,fixed,317276
42755,random,310225
42756,fixed,298498
42756,random,295249
42757,fixed,298538
42757,random,295094
42758,fixed,294579
42758,random,300192
42759,fixed,300199
42759,random,295252
42760,fixed,294885
42760,random,298483
42761,fixed,294370
42761,random,295204
42762,fixed,297965
42762,random,295076
42763,fixed,293820
42763,random,302576
42764,fixed,297403
42764,random,294576
42765,fixed,294678
42765,random,297716
42766,fixed,294771
42766,random,305664
42767,fixed,311378
42767,random,299088
42768,fixed,294426
42768,random,297978
42769,fixed,294637
42769,random,295006
42770,fixed,294274
42770,random,316475
42771,fixed,294957
42771,random,294649
42772,fixed,297480
42772,random,294809
42773,fixed,294778
42773,random,298164
42774,fixed,294637
42774,random,307909
42775,fixed,295071
42775,random,299086
42776,fixed,294762
42776,random,295016
42777,fixed,297408
42777,random,294559
42778,fixed,317092
42778,random,396565
42779,fixed,382317
42779,random,296282
42780,fixed,330495
42780,random,360552
42781,fixed,348331
42781,random,302473
42782,fixed,295466
42782,random,295382
42783,fixed,298995
42783,random,294609
42784,fixed,294475
42784,random,295133
42785,fixed,310457
42785,random,294968
42786,fixed,293923
42786,random,297451
42787,fixed,294496
42787,random,294587
42788,fixed,296415
42788,random,294576
42789,fixed,309233
42789,random,312418
42790,fixed,350809
42790,random,350656
42791,fixed,316722
42791,random,315941
42792,fixed,379873
42792,random,395318
42793,fixed,313239
42793,random,316060
42794,fixed,301133
42794,random,301434
42795,fixed,303210
42795,random,295276
42796,fixed,302100
42796,random,294524
42797,fixed,297155
42797,random,305646
42798,fixed,331035
42798,random,385803
42799,fixed,329593
42799,random,396316
42800,fixed,447997
42800,random,408582
42801,fixed,419077
42801,random,335558
42802,fixed,297978
42802,random,295629
42803,fixed,298688
42803,random,294850
42804,fixed,295094
42804,random,384695
42805,fixed,404771
42805,random,380172
42806,fixed,384481
42806,random,386743
42807,fixed,387791
42807,random,394348
42808,fixed,425434
42808,random,368994
42809,fixed,416403
42809,random,459666
42810,fixed,407906
42810,random,437130
42811,fixed,364563
42811,random,378437
42812,fixed,362785
42812,random,372831
42813,fixed,436528
42813,random,392624
42814,fixed,412440
42814,random,374151
42815,fixed,376312
42815,random,392379
42816,fixed,423884
42816,random,380441
42817,fixed,327967
42817,random,302171
42818,fixed,294729
42818,random,294869
42819,fixed,297700
42819,random,295056
42820,fixed,293649
42820,random,294702
42821,fixed,297382
42821,random,295638
42822,fixed,294638
42822,random,364841
42823,fixed,449724
42823,random,458846
42824,fixed,458095
42824,random,449678
42825,fixed,433310
42825,random,451230
42826,fixed,419663
42826,random,450406
42827,fixed,455324
42827,random,460140
42828,fixed,463007
42828,random,454484
42829,fixed,439677
42829,random,405827
42830,fixed,446434
42830,random,457356
42831,fixed,398440
42831,random,412499
42832,fixed,440166
42832,random,422495
42833,fixed,452761
42833,random,449582
42834,fixed,450712
42834,random,458040
42835,fixed,446260
42835,random,455899
42836,fixed,406625
42836,random,297285
42837,fixed,294790
42837,random,304998
42838,fixed,436977
42838,random,450488
42839,fixed,457120
42839,random,453114
42840,fixed,465072
42840,random,464740
42841,fixed,449085
42841,random,443500
42842,fixed,454720
42842,random,459174
42843,fixed,461984
42843,random,454786
42844,fixed,442820
42844,random,436376
42845,fixed,438634
42845,random,375401
42846,fixed,369473
42846,random,376554
42847,fixed,440733
42847,random,418456
42848,fixed,408326
42848,random,454785
42849,fixed,477987
42849,random,431912
42850,fixed,428105
42850,random,437760
42851,fixed,371653
42851,random,404648
42852,fixed,395590
42852,random,441541
42853,fixed,452086
42853,random,458092
42854,fixed,392956
42854,random,440116
42855,fixed,441704
42855,random,443476
42856,fixed,434274
42856,random,450835
42857,fixed,454511
42857,random,449293
42858,fixed,448366
42858,random,416231
42859,fixed,373076
42859,random,374865
42860,fixed,431453
42860,random,471243
42861,fixed,454317
42861,random,451345
42862,fixed,417525
42862,random,474405
42863,fixed,489303
42863,random,487897
42864,fixed,474359
42864,random,413587
42865,fixed,436323
42865,random,427922
42866,fixed,390579
42866,random,365599
42867,fixed,355652
42867,random,372810
42868,fixed,410721
42868,random,431399
42869,fixed,437427
42869,random,434630
42870,fixed,434136
42870,random,448133
42871,fixed,445152
42871,random,444934
42872,fixed,444614
42872,random,454671
42873,fixed,448008
42873,random,442109
42874,fixed,447208
42874,random,451238
42875,fixed,451020
42875,random,445733
42876,fixed,443882
42876,random,451833
42877,fixed,452374
42877,random,443109
42878,fixed,461486
42878,random,450673
42879,fixed,451804
42879,random,447165
42880,fixed,437536
42880,random,297109
42881,fixed,294892
42881,random,343868
42882,fixed,295981
42882,random,295482
42883,fixed,300986
42883,random,295178
42884,fixed,294342
42884,random,295471
42885,fixed,301796
42885,random,295336
42886,fixed,331398
42886,random,299661
42887,fixed,325772
42887,random,305175
42888,fixed,323593
42888,random,358464
42889,fixed,351128
42889,random,391522
42890,fixed,319753
42890,random,297229
42891,fixed,310138
42891,random,295240
42892,fixed,294958
42892,random,302522
42893,fixed,295087
42893,random,295158
42894,fixed,294888
42894,random,299219
42895,fixed,295172
42895,random,294956
42896,fixed,304276
42896,random,301134
42897,fixed,295044
42897,random,299919
42898,fixed,300269
42898,random,359361
42899,fixed,296032
42899,random,327000
42900,fixed,295263
42900,random,295279
42901,fixed,303686
42901,random,294711
42902,fixed,294730
42902,random,298028
42903,fixed,294842
42903,random,294881
42904,fixed,294786
42904,random,298411
42905,fixed,294605
42905,random,295472
42906,fixed,297500
42906,random,294774
42907,fixed,294850
42907,random,298296
42908,fixed,294762
42908,random,323351
42909,fixed,300084
42909,random,298840
42910,fixed,294863
42910,random,294874
42911,fixed,300272
42911,random,294287
42912,fixed,301706
42912,random,425362
42913,fixed,329246
42913,random,331456
42914,fixed,305813
42914,random,295206
42915,fixed,302459
42915,random,314748
42916,fixed,295551
42916,random,295385
42917,fixed,294904
42917,random,305955
42918,fixed,295185
42918,random,295575
42919,fixed,300709
42919,random,294731
42920,fixed,294990
42920,random,297566
42921,fixed,294887
42921,random,295061
42922,fixed,294971
42922,random,324986
42923,fixed,295034
42923,random,295352
42924,fixed,298525
42924,random,294506
42925,fixed,294228
42925,random,415516
42926,fixed,294853
42926,random,294658
42927,fixed,296080
42927,random,294756
42928,fixed,294977
42928,random,294854
42929,fixed,297045
42929,random,295497
42930,fixed,295030
42930,random,297519
42931,fixed,294863
42931,random,295046
42932,fixed,294898
42932,random,295831
42933,fixed,294933
42933,random,294799
42934,fixed,296541
42934,random,294593
42935,fixed,294870
42935,random,297037
42936,fixed,314701
42936,random,295304
42937,fixed,295004
42937,random,300403
42938,fixed,294408
42938,random,295439
42939,fixed,297892
42939,random,295053
42940,fixed,295059
42940,random,388577
42941,fixed,363411
42941,random,314332
42942,fixed,305753
42942,random,297061
42943,fixed,296480
42943,random,299010
42944,fixed,305802
42944,random,301586
42945,fixed,294930
42945,random,299711
42946,fixed,294755
42946,random,295539
42947,fixed,306318
42947,random,295205
42948,fixed,295421
42948,random,294530
42949,fixed,313414
42949,random,295047
42950,fixed,293960
42950,random,299212
42951,fixed,294773
42951,random,294806
42952,fixed,295937
42952,random,294467
42953,fixed,294884
42953,random,294685
42954,fixed,399490
42954,random,295104
42955,fixed,294580
42955,random,296389
42956,fixed,294752
42956,random,294770
42957,fixed,295891
42957,random,295171
42958,fixed,294969
42958,random,295341
42959,fixed,295649
42959,random,295306
42960,fixed,294208
42960,random,295857
42961,fixed,294953
42961,random,295261
42962,fixed,296063
42962,random,295282
42963,fixed,294468
42963,random,315185
42964,fixed,304459
42964,random,295360
42965,fixed,294974
42965,random,298699
42966,fixed,294594
42966,random,295093
42967,fixed,336187
42967,random,295239
42968,fixed,294582
42968,random,294992
42969,fixed,300704
42969,random,294728
42970,fixed,294429
42970,random,300342
42971,fixed,294793
42971,random,295119
42972,fixed,296689
42972,random,295223
42973,fixed,295044
42973,random,295161
42974,fixed,296013
42974,random,294603
42975,fixed,294891
42975,random,295681
42976,fixed,295046
42976,random,294299
42977,fixed,296198
42977,random,295896
42978,fixed,294265
42978,random,294958
42979,fixed,296034
42979,random,294907
42980,fixed,295012
42980,random,400812
42981,fixed,294613
42981,random,294649
42982,fixed,295597
42982,random,294596
42983,fixed,294808
42983,random,294695
42984,fixed,295508
42984,random,295126
42985,fixed,294716
42985,random,295809
42986,fixed,294885
42986,random,295095
42987,fixed,295660
42987,random,294900
42988,fixed,295152
42988,random,294924
42989,fixed,297361
42989,random,294935
42990,fixed,295110
42990,random,295934
42991,fixed,294295
42991,random,302521
42992,fixed,296190
42992,random,298789
42993,fixed,294555
42993,random,294790
42994,fixed,297126
42994,random,295268
42995,fixed,294712
42995,random,304865
42996,fixed,314971
42996,random,295238
42997,fixed,294934
42997,random,297677
42998,fixed,294421
42998,random,295198
42999,fixed,298909
42999,random,295018
43000,fixed,294696
43000,random,298467
43001,fixed,294888
43001,random,294138
43002,fixed,294870
43002,random,296512
43003,fixed,294893
43003,random,294635
43004,fixed,296256
43004,random,295147
43005,fixed,294015
43005,random,296398
43006,fixed,294104
43006,random,294966
43007,fixed,294608
43007,random,296036
43008,fixed,295065
43008,random,295237
43009,fixed,397780
43009,random,295165
43010,fixed,295055
43010,random,295941
43011,fixed,294816
43011,random,294527
43012,fixed,294605
43012,random,295306
43013,fixed,294864
43013,random,294294
43014,fixed,296024
43014,random,294616
43015,fixed,294999
43015,random,296129
43016,fixed,294642
43016,random,294929
43017,fixed,294843
43017,random,295553
43018,fixed,295244
43018,random,294302
43019,fixed,295869
43019,random,294438
43020,fixed,294547
43020,random,294477
43021,fixed,296309
43021,random,295003
43022,fixed,294975
43022,random,295763
43023,fixed,294014
43023,random,294664
43024,fixed,302040
43024,random,316140
43025,fixed,295549
43025,random,294850
43026,fixed,297521
43026,random,294144
43027,fixed,294666
43027,random,296228
43028,fixed,294785
43028,random,295451
43029,fixed,295549
43029,random,294876
43030,fixed,294948
43030,random,294745
43031,fixed,295889
43031,random,294935
43032,fixed,294484
43032,random,296016
43033,fixed,294734
43033,random,296100
43034,fixed,294858
43034,random,295415
43035,fixed,294692
43035,random,294750
43036,fixed,295588
43036,random,299233
43037,fixed,294996
43037,random,297329
43038,fixed,294822
43038,random,294957
43039,fixed,294816
43039,random,296379
43040,fixed,294958
43040,random,295058
43041,fixed,296112
43041,random,294317
43042,fixed,294822
43042,random,296277
43043,fixed,294313
